row_id,deal_id,loc_info_id,customer_id,order_priority
26510,26510,13091,ML-17755,Medium
26511,26511,13086,HR-14830,High
26512,26512,13081,LC-16930,Medium
26513,26513,13091,ML-17755,Medium
26514,26514,13081,LC-16930,Medium
26515,26515,13098,CG-12520,Medium
26516,26516,13099,HG-14845,High
26517,26517,13100,DK-13090,High
26518,26518,13101,RB-19465,Medium
26519,26519,13102,ME-17320,Medium
26520,26520,13103,CK-12595,Medium
26521,26521,13104,PN-18775,High
26522,26522,13105,RO-19780,High
26523,26523,13106,JM-5655,Medium
26524,26524,13107,KH-16510,Medium
26525,26525,13108,JF-5295,High
26526,26526,13109,JS-15595,High
26527,26527,13105,RO-19780,High
26528,26528,13110,KL-16555,Medium
26529,26529,13107,KH-16510,Medium
26530,26530,13111,JK-5640,High
26531,26531,13103,CK-12595,Medium
26532,26532,13112,JJ-15445,Medium
26533,26533,13106,JM-5655,Medium
26534,26534,13107,KH-16510,Medium
26535,26535,13113,DW-13195,Medium
26536,26536,13102,ME-17320,Medium
26537,26537,13103,CK-12595,Medium
26538,26538,13114,NF-8595,High
26539,26539,13115,MV-18190,Medium
26540,26540,13116,KT-16465,Critical
26541,26541,13117,BD-1635,Medium
26542,26542,13117,BD-1635,Medium
26543,26543,13118,AH-10195,Medium
26544,26544,13103,CK-12595,Medium
26545,26545,13118,AH-10195,Medium
26546,26546,13117,BD-1635,Medium
26547,26547,13116,KT-16465,Critical
26548,26548,13119,MC-18100,High
26549,26549,13120,SC-20095,Medium
26550,26550,13104,PN-18775,High
26551,26551,13114,NF-8595,High
26552,26552,13115,MV-18190,Medium
26553,26553,13102,ME-17320,Medium
26554,26554,13116,KT-16465,Critical
26555,26555,13116,KT-16465,Critical
26556,26556,13121,PS-18970,Medium
26557,26557,13115,MV-18190,Medium
26558,26558,13122,MW-8220,High
26559,26559,13123,MF-17665,Medium
26560,26560,13103,CK-12595,Medium
26561,26561,13124,HF-14995,High
26562,26562,13125,MP-18175,Low
26563,26563,13107,KH-16510,Medium
26564,26564,13106,JM-5655,Medium
26565,26565,13126,DC-12850,Medium
26566,26566,13113,DW-13195,Medium
26567,26567,13127,DB-13360,Medium
26568,26568,13128,BS-11590,High
26569,26569,13129,BO-1425,Medium
26570,26570,13130,AH-10690,High
26571,26571,13131,BP-11185,Low
26572,26572,13132,SJ-10125,Medium
26573,26573,13133,AA-10315,Medium
26574,26574,13134,BE-11335,High
26575,26575,13129,BO-1425,Medium
26576,26576,13129,BO-1425,Medium
26577,26577,13135,SH-20635,High
26578,26578,13136,JH-15430,Critical
26579,26579,13137,TP-21415,High
26580,26580,13131,BP-11185,Low
26581,26581,13138,CS-11860,High
26582,26582,13131,BP-11185,Low
26583,26583,13139,DL-12925,High
26584,26584,13140,IM-15055,Medium
26585,26585,13137,TP-21415,High
26586,26586,13135,SH-20635,High
26587,26587,13141,VG-21790,Low
26588,26588,13131,BP-11185,Low
26589,26589,13139,DL-12925,High
26590,26590,13142,TC-21535,Critical
26591,26591,13143,PN-18775,High
26592,26592,13144,HL-5040,Medium
26593,26593,13145,NC-8340,High
26594,26594,13146,CR-2730,Medium
26595,26595,13135,SH-20635,High
26596,26596,13147,MH-7455,Medium
26597,26597,13148,LR-17035,High
26598,26598,13128,BS-11590,High
26599,26599,13128,BS-11590,High
26600,26600,13149,GT-14635,Medium
26601,26601,13140,IM-15055,Medium
26602,26602,13128,BS-11590,High
26603,26603,13150,EH-14125,Medium
26604,26604,13151,Dl-3600,Critical
26605,26605,13152,AB-10600,Low
26606,26606,13146,CR-2730,Medium
26607,26607,13153,AC-10420,Medium
26608,26608,13140,IM-15055,Medium
26609,26609,13154,FM-14215,High
26610,26610,13140,IM-15055,Medium
26611,26611,13155,CW-11905,Medium
26612,26612,13137,TP-21415,High
26613,26613,13156,CM-12160,Medium
26614,26614,13129,BO-1425,Medium
26615,26615,13132,SJ-10125,Medium
26616,26616,13142,TC-21535,Critical
26617,26617,13146,CR-2730,Medium
26618,26618,13157,LM-17065,High
26619,26619,13158,LA-16780,High
26620,26620,13140,IM-15055,Medium
26621,26621,13159,LA-16780,Medium
26622,26622,13152,AB-10600,Low
26623,26623,13160,HW-14935,Critical
26624,26624,13161,RH-19555,Medium
26625,26625,13152,AB-10600,Low
26626,26626,13162,NF-18385,Medium
26627,26627,13163,NB-18655,Medium
26628,26628,13161,RH-19555,Medium
26629,26629,13164,RO-19780,High
26630,26630,13138,CS-11860,High
26631,26631,13150,EH-14125,Medium
26632,26632,13165,AG-525,Medium
26633,26633,13166,CV-12295,Critical
26634,26634,13167,AB-10150,High
26635,26635,13168,RD-9900,High
26636,26636,13169,KH-6360,High
26637,26637,13170,AA-315,Medium
26638,26638,7542,EB-13975,Medium
26639,26639,13171,DD-3570,Low
26640,26640,13172,VP-21760,Medium
26641,26641,13173,LB-6735,Medium
26642,26642,13174,HJ-14875,Medium
26643,26643,13175,NW-18400,Critical
26644,26644,13167,AB-10150,High
26645,26645,13176,NW-18400,High
26646,26646,13175,NW-18400,Critical
26647,26647,13169,KH-6360,High
26648,26648,13172,VP-21760,Medium
26649,26649,13168,RD-9900,High
26650,26650,13177,AT-10735,High
26651,26651,13178,RB-19645,Medium
26652,26652,13179,DW-13585,Medium
26653,26653,13171,DD-3570,Low
26654,26654,13180,EH-13945,Critical
26655,26655,13176,NW-18400,High
26656,26656,13181,AH-10075,High
26657,26657,13165,AG-525,Medium
26658,26658,13174,HJ-14875,Medium
26659,26659,13181,AH-10075,High
26660,26660,13178,RB-19645,Medium
26661,26661,13181,AH-10075,High
26662,26662,13170,AA-315,Medium
26663,26663,13180,EH-13945,Critical
26664,26664,13180,EH-13945,Critical
26665,26665,13169,KH-6360,High
26666,26666,13172,VP-21760,Medium
26667,26667,13181,AH-10075,High
26668,26668,13182,JO-15550,Medium
26669,26669,13183,MW-8235,Medium
26670,26670,13184,TB-21355,Medium
26671,26671,13185,DR-12880,Medium
26672,26672,13186,TZ-21445,High
26673,26673,13187,JF-15565,Critical
26674,26674,13188,FC-14335,High
26675,26675,13189,CM-12655,High
26676,26676,13190,MY-8295,Medium
26677,26677,13191,PB-9210,High
26678,26678,13185,DR-12880,Medium
26679,26679,13184,TB-21355,Medium
26680,26680,13192,AC-615,High
26681,26681,13190,MY-8295,Medium
26682,26682,13193,JF-15190,High
26683,26683,13184,TB-21355,Medium
26684,26684,9041,AR-10345,High
26685,26685,13185,DR-12880,Medium
26686,26686,13184,TB-21355,Medium
26687,26687,13187,JF-15565,Critical
26688,26688,13194,CA-12055,Medium
26689,26689,13195,CC-12145,Medium
26690,26690,13184,TB-21355,Medium
26691,26691,13196,LC-16885,Medium
26692,26692,13197,CR-12730,High
26693,26693,13196,LC-16885,Medium
26694,26694,13198,TC-21145,Medium
26695,26695,13190,MY-8295,Medium
26696,26696,13199,JS-15940,High
26697,26697,13200,SC-20680,High
26698,26698,13196,LC-16885,Medium
26699,26699,13184,TB-21355,Medium
26700,26700,13196,LC-16885,Medium
26701,26701,13201,RR-19315,Medium
26702,26702,13202,SC-20380,Medium
26703,26703,13190,MY-8295,Medium
26704,26704,13184,TB-21355,Medium
26705,26705,13192,AC-615,High
26706,26706,13203,WB-21850,Medium
26707,26707,13204,BS-1665,Medium
26708,26708,13205,TT-21460,Medium
26709,26709,13198,TC-21145,Medium
26710,26710,13202,SC-20380,Medium
26711,26711,13186,TZ-21445,High
26712,26712,13184,TB-21355,Medium
26713,26713,13201,RR-19315,Medium
26714,26714,13194,CA-12055,Medium
26715,26715,13198,TC-21145,Medium
26716,26716,13192,AC-615,High
26717,26717,13194,CA-12055,Medium
26718,26718,13206,CS-2175,Medium
26719,26719,13185,DR-12880,Medium
26720,26720,13198,TC-21145,Medium
26721,26721,13184,TB-21355,Medium
26722,26722,13188,FC-14335,High
26723,26723,13185,DR-12880,Medium
26724,26724,9041,AR-10345,High
26725,26725,13199,JS-15940,High
26726,26726,13207,JG-15805,Medium
26727,26727,13208,TG-21310,High
26728,26728,13209,GH-14410,Medium
26729,26729,13210,CA-12775,High
26730,26730,13207,JG-15805,Medium
26731,26731,13208,TG-21310,High
26732,26732,13211,HA-14920,High
26733,26733,13209,GH-14410,Medium
26734,26734,13212,SC-20050,Medium
26735,26735,13211,HA-14920,High
26736,26736,13207,JG-15805,Medium
26737,26737,13213,MM-17260,Medium
26738,26738,13214,CM-12190,High
26739,26739,13213,MM-17260,Medium
26740,26740,13215,EM-13825,High
26741,26741,13216,NP-8325,High
26742,26742,13215,EM-13825,High
26743,26743,13216,NP-8325,High
26744,26744,13217,DL-13495,Medium
26745,26745,13211,HA-14920,High
26746,26746,13214,CM-12190,High
26747,26747,13218,KH-16690,High
26748,26748,13219,HR-14830,Medium
26749,26749,13219,HR-14830,Medium
26750,26750,13220,SR-20425,Medium
26751,26751,13220,SR-20425,Medium
26752,26752,13218,KH-16690,High
26753,26753,13218,KH-16690,High
26754,26754,13218,KH-16690,High
26755,26755,13221,LC-17140,Medium
26756,26756,13222,NG-18355,Medium
26757,26757,13223,MT-18070,Medium
26758,26758,13224,CS-2460,Medium
26759,26759,13225,RA-19285,High
26760,26760,13226,DB-2910,Medium
26761,26761,13227,CV-12295,High
26762,26762,10307,JF-5565,Low
26763,26763,13228,HE-4800,Medium
26764,26764,13229,RO-19780,Medium
26765,26765,13230,AB-10150,High
26766,26766,13227,CV-12295,High
26767,26767,13231,CC-2685,High
26768,26768,13232,HG-4845,Medium
26769,26769,13228,HE-4800,Medium
26770,26770,13225,RA-19285,High
26771,26771,13222,NG-18355,Medium
26772,26772,13233,GZ-4470,High
26773,26773,13234,KN-16450,Medium
26774,26774,13232,HG-4845,Medium
26775,26775,13235,HA-14905,Medium
26776,26776,13229,RO-19780,Medium
26777,26777,13232,HG-4845,Medium
26778,26778,13233,GZ-4470,High
26779,26779,10307,JF-5565,Low
26780,26780,13222,NG-18355,Medium
26781,26781,13235,HA-14905,Medium
26782,26782,13222,NG-18355,Medium
26783,26783,13236,PO-18850,Medium
26784,26784,13237,NM-18520,Medium
26785,26785,13231,CC-2685,High
26786,26786,13238,JC-15775,Medium
26787,26787,13239,CA-11965,High
26788,26788,13225,RA-19285,High
26789,26789,13234,KN-16450,Medium
26790,26790,13240,PO-18850,Medium
26791,26791,13241,DK-12985,Medium
26792,26792,13242,KD-16615,Medium
26793,26793,13243,CD-12790,Medium
26794,26794,13244,CS-12400,Medium
26795,26795,13245,SV-20365,High
26796,26796,13222,NG-18355,Medium
26797,26797,13237,NM-18520,Medium
26798,26798,13237,NM-18520,Medium
26799,26799,13244,CS-12400,Medium
26800,26800,13246,AB-10255,Medium
26801,26801,13222,NG-18355,Medium
26802,26802,13237,NM-18520,Medium
26803,26803,13222,NG-18355,Medium
26804,26804,13247,ST-20530,Medium
26805,26805,13244,CS-12400,Medium
26806,26806,13248,VD-21670,High
26807,26807,13225,RA-19285,High
26808,26808,13223,MT-18070,Medium
26809,26809,13242,KD-16615,Medium
26810,26810,13249,CB-2025,Medium
26811,26811,13250,SC-20695,Medium
26812,26812,13244,CS-12400,Medium
26813,26813,13223,MT-18070,Medium
26814,26814,13222,NG-18355,Medium
26815,26815,13251,MC-17635,Medium
26816,26816,13252,DL-13330,High
26817,26817,13253,TT-11460,Critical
26818,26818,13254,KE-16420,High
26819,26819,13252,DL-13330,High
26820,26820,13225,RA-19285,High
26821,26821,13232,HG-4845,Medium
26822,26822,13234,KN-16450,Medium
26823,26823,13237,NM-18520,Medium
26824,26824,13255,MS-17830,Medium
26825,26825,13256,HG-14965,Medium
26826,26826,13257,VM-21685,Low
26827,26827,13258,AM-10360,Critical
26828,26828,13259,SC-10680,Medium
26829,26829,13260,JP-16135,Medium
26830,26830,13256,HG-14965,Medium
26831,26831,13261,JH-15985,Medium
26832,26832,13262,AB-10015,High
26833,26833,13263,TT-21220,High
26834,26834,13257,VM-21685,Low
26835,26835,13264,GT-14755,Medium
26836,26836,13255,MS-17830,Medium
26837,26837,13259,SC-10680,Medium
26838,26838,13258,AM-10360,Critical
26839,26839,13265,FG-4260,Medium
26840,26840,13266,KN-6450,Medium
26841,26841,13267,DD-13570,Medium
26842,26842,13268,NP-18700,Medium
26843,26843,13269,ES-4080,Medium
26844,26844,13259,SC-10680,Medium
26845,26845,13258,AM-10360,Critical
26846,26846,13259,SC-10680,Medium
26847,26847,13270,TT-11265,Medium
26848,26848,13271,RD-9480,Medium
26849,26849,13268,NP-18700,Medium
26850,26850,13272,BS-11665,Medium
26851,26851,13268,NP-18700,Medium
26852,26852,13260,JP-16135,Medium
26853,26853,13273,BD-1635,Medium
26854,26854,13274,BC-11125,High
26855,26855,13272,BS-11665,Medium
26856,26856,13269,ES-4080,Medium
26857,26857,13259,SC-10680,Medium
26858,26858,13264,GT-14755,Medium
26859,26859,13275,NR-18550,Medium
26860,26860,13275,NR-18550,Medium
26861,26861,13276,CM-11830,Medium
26862,26862,13260,JP-16135,Medium
26863,26863,13277,CS-12490,Medium
26864,26864,13278,AJ-10945,Medium
26865,26865,13279,NP-18700,Medium
26866,26866,13276,CM-11830,Medium
26867,26867,13280,DB-13270,Medium
26868,26868,13281,SM-20950,High
26869,26869,13259,SC-10680,Medium
26870,26870,13282,LC-16870,Critical
26871,26871,13279,NP-18700,Medium
26872,26872,13268,NP-18700,Medium
26873,26873,13272,BS-11665,Medium
26874,26874,13278,AJ-10945,Medium
26875,26875,13256,HG-14965,Medium
26876,26876,13269,ES-4080,Medium
26877,26877,13283,MW-18235,Medium
26878,26878,13268,NP-18700,Medium
26879,26879,13284,CM-12235,High
26880,26880,13259,SC-10680,Medium
26881,26881,13259,SC-10680,Medium
26882,26882,13285,KC-16255,Critical
26883,26883,13283,MW-18235,Medium
26884,26884,13270,TT-11265,Medium
26885,26885,13286,SW-20245,High
26886,26886,13287,VS-11820,Medium
26887,26887,13288,AG-10330,High
26888,26888,13289,JG-15115,High
26889,26889,13288,AG-10330,High
26890,26890,13290,HG-15025,Critical
26891,26891,13291,SC-20305,High
26892,26892,13292,KW-16570,High
26893,26893,13292,KW-16570,High
26894,26894,13289,JG-15115,High
26895,26895,13293,EM-14065,Medium
26896,26896,13294,AG-10330,High
26897,26897,13295,CA-2310,Medium
26898,26898,13290,HG-15025,Critical
26899,26899,13293,EM-14065,Medium
26900,26900,13296,MO-17500,High
26901,26901,13297,CS-12400,Medium
26902,26902,13298,FM-14215,Medium
26903,26903,13299,CC-2145,Medium
26904,26904,13300,PB-9150,Low
26905,26905,13294,AG-10330,High
26906,26906,13294,AG-10330,High
26907,26907,13301,CJ-12010,Medium
26908,26908,13302,MS-7365,Medium
26909,26909,13303,RF-19840,Medium
26910,26910,13286,SW-20245,High
26911,26911,13304,GM-14500,Medium
26912,26912,13305,LB-16795,Medium
26913,26913,13306,AS-10240,Medium
26914,26914,13307,CT-11995,Medium
26915,26915,13299,CC-2145,Medium
26916,26916,13297,CS-12400,Medium
26917,26917,13300,PB-9150,Low
26918,26918,13308,GH-14410,Medium
26919,26919,13309,PG-18895,Medium
26920,26920,13288,AG-10330,High
26921,26921,13310,SP-10545,Critical
26922,26922,13299,CC-2145,Medium
26923,26923,13305,LB-16795,Medium
26924,26924,13311,CM-1815,Medium
26925,26925,13301,CJ-12010,Medium
26926,26926,13312,TS-21160,Medium
26927,26927,13313,RE-9405,Critical
26928,26928,13314,DR-12880,Medium
26929,26929,13306,AS-10240,Medium
26930,26930,13313,RE-9405,Critical
26931,26931,13315,DV-13045,High
26932,26932,13289,JG-15115,High
26933,26933,13309,PG-18895,Medium
26934,26934,13296,MO-17500,High
26935,26935,13312,TS-21160,Medium
26936,26936,13292,KW-16570,High
26937,26937,13303,RF-19840,Medium
26938,26938,13311,CM-1815,Medium
26939,26939,13298,FM-14215,Medium
26940,26940,13316,DB-13210,Medium
26941,26941,13316,DB-13210,Medium
26942,26942,13316,DB-13210,Medium
26943,26943,13306,AS-10240,Medium
26944,26944,13316,DB-13210,Medium
26945,26945,13317,HR-14830,High
26946,26946,13287,VS-11820,Medium
26947,26947,13307,CT-11995,Medium
26948,26948,13318,LL-16840,High
26949,26949,13319,DV-13045,Medium
26950,26950,13320,TG-21640,High
26951,26951,13321,ND-8460,Medium
26952,26952,13322,BF-11215,Medium
26953,26953,13323,JL-5130,Medium
26954,26954,13324,TS-21370,Medium
26955,26955,13322,BF-11215,Medium
26956,26956,13324,TS-21370,Medium
26957,26957,13325,FM-14215,Medium
26958,26958,13326,SP-20650,Medium
26959,26959,13327,SC-10305,Medium
26960,26960,13328,DB-3060,Medium
26961,26961,13327,SC-10305,Medium
26962,26962,13319,DV-13045,Medium
26963,26963,13329,KC-16540,High
26964,26964,13330,AB-15,High
26965,26965,13331,JM-15580,High
26966,26966,13327,SC-10305,Medium
26967,26967,13328,DB-3060,Medium
26968,26968,13319,DV-13045,Medium
26969,26969,13332,SZ-20035,Medium
26970,26970,13322,BF-11215,Medium
26971,26971,13322,BF-11215,Medium
26972,26972,13319,DV-13045,Medium
26973,26973,13324,TS-21370,Medium
26974,26974,13333,JD-15895,Medium
26975,26975,13334,JH-15430,Medium
26976,26976,13335,DM-12955,Critical
26977,26977,13321,ND-8460,Medium
26978,26978,13327,SC-10305,Medium
26979,26979,13336,SM-20005,Medium
26980,26980,13337,TR-21325,Critical
26981,26981,13338,AB-105,Medium
26982,26982,13328,DB-3060,Medium
26983,26983,13328,DB-3060,Medium
26984,26984,13323,JL-5130,Medium
26985,26985,13325,FM-14215,Medium
26986,26986,13333,JD-15895,Medium
26987,26987,13330,AB-15,High
26988,26988,13339,PB-18805,Critical
26989,26989,13327,SC-10305,Medium
26990,26990,13328,DB-3060,Medium
26991,26991,13340,KB-16240,High
26992,26992,13329,KC-16540,High
26993,26993,13326,SP-20650,Medium
26994,26994,13319,DV-13045,Medium
26995,26995,13323,JL-5130,Medium
26996,26996,13341,BT-11305,Medium
26997,26997,13319,DV-13045,Medium
26998,26998,13326,SP-20650,Medium
26999,26999,13342,TS-21340,High
27000,27000,13331,JM-15580,High
27001,27001,13330,AB-15,High
27002,27002,13343,TG-21310,Medium
27003,27003,13344,BG-11740,High
27004,27004,13320,TG-21640,High
27005,27005,13319,DV-13045,Medium
27006,27006,13343,TG-21310,Medium
27007,27007,13332,SZ-20035,Medium
27008,27008,13325,FM-14215,Medium
27009,27009,13322,BF-11215,Medium
27010,27010,13327,SC-10305,Medium
27011,27011,13327,SC-10305,Medium
27012,27012,13345,CS-11950,Medium
27013,27013,13346,SM-20905,Low
27014,27014,13347,SW-10755,High
27015,27015,13348,CC-12370,Critical
27016,27016,13349,KW-16570,Low
27017,27017,13345,CS-11950,Medium
27018,27018,13350,AH-10120,High
27019,27019,13351,CA-12775,High
27020,27020,13352,RW-19540,High
27021,27021,13351,CA-12775,High
27022,27022,13353,PS-9045,Medium
27023,27023,13354,CS-12460,High
27024,27024,13354,CS-12460,High
27025,27025,13355,JK-15730,High
27026,27026,13356,MS-7530,Medium
27027,27027,13357,RD-19900,Medium
27028,27028,13345,CS-11950,Medium
27029,27029,13358,CM-11830,Low
27030,27030,13359,BD-11320,Low
27031,27031,13360,JJ-15445,Medium
27032,27032,13361,FH-14365,High
27033,27033,13362,MG-17680,High
27034,27034,13354,CS-12460,High
27035,27035,13363,JG-15805,High
27036,27036,13364,JM-15250,Medium
27037,27037,13365,RA-19885,High
27038,27038,13366,GP-4740,Medium
27039,27039,13367,CY-12745,Medium
27040,27040,13366,GP-4740,Medium
27041,27041,13368,JC-15775,Medium
27042,27042,13369,MF-18250,Medium
27043,27043,13370,AC-10420,Medium
27044,27044,13371,WB-21850,Medium
27045,27045,13350,AH-10120,High
27046,27046,13359,BD-11320,Low
27047,27047,13352,RW-19540,High
27048,27048,13354,CS-12460,High
27049,27049,13372,TB-21175,Medium
27050,27050,13366,GP-4740,Medium
27051,27051,13354,CS-12460,High
27052,27052,13373,CM-1830,Medium
27053,27053,13345,CS-11950,Medium
27054,27054,13374,PO-9180,Medium
27055,27055,13360,JJ-15445,Medium
27056,27056,13347,SW-10755,High
27057,27057,13347,SW-10755,High
27058,27058,13375,EM-4065,Medium
27059,27059,13363,JG-15805,High
27060,27060,13363,JG-15805,High
27061,27061,13360,JJ-15445,Medium
27062,27062,13371,WB-21850,Medium
27063,27063,13366,GP-4740,Medium
27064,27064,13366,GP-4740,Medium
27065,27065,13376,LD-16855,High
27066,27066,13377,MG-18205,High
27067,27067,13375,EM-4065,Medium
27068,27068,13359,BD-11320,Low
27069,27069,13358,CM-11830,Low
27070,27070,13347,SW-10755,High
27071,27071,13378,ND-18370,High
27072,27072,13365,RA-19885,High
27073,27073,13367,CY-12745,Medium
27074,27074,13358,CM-11830,Low
27075,27075,13375,EM-4065,Medium
27076,27076,13379,KH-6360,Critical
27077,27077,13380,MS-17980,Critical
27078,27078,13363,JG-15805,High
27079,27079,13350,AH-10120,High
27080,27080,13381,ME-17725,Medium
27081,27081,13363,JG-15805,High
27082,27082,13369,MF-18250,Medium
27083,27083,13371,WB-21850,Medium
27084,27084,13376,LD-16855,High
27085,27085,13359,BD-11320,Low
27086,27086,13363,JG-15805,High
27087,27087,13380,MS-17980,Critical
27088,27088,13347,SW-10755,High
27089,27089,13382,SC-20695,Medium
27090,27090,13362,MG-17680,High
27091,27091,13346,SM-20905,Low
27092,27092,13345,CS-11950,Medium
27093,27093,13383,JP-16135,High
27094,27094,13358,CM-11830,Low
27095,27095,13384,SC-20695,Critical
27096,27096,13377,MG-18205,High
27097,27097,13347,SW-10755,High
27098,27098,13369,MF-18250,Medium
27099,27099,13355,JK-15730,High
27100,27100,13373,CM-1830,Medium
27101,27101,13381,ME-17725,Medium
27102,27102,13353,PS-9045,Medium
27103,27103,13366,GP-4740,Medium
27104,27104,13385,DL-2865,High
27105,27105,13386,RD-9900,Medium
27106,27106,13387,RE-9405,Medium
27107,27107,13388,RD-9660,Medium
27108,27108,13389,JD-16150,Critical
27109,27109,13390,JP-15520,Medium
27110,27110,13391,PK-19075,High
27111,27111,13386,RD-9900,Medium
27112,27112,13388,RD-9660,Medium
27113,27113,13389,JD-16150,Critical
27114,27114,13389,JD-16150,Critical
27115,27115,13392,AG-10495,High
27116,27116,13393,KH-6510,Medium
27117,27117,13389,JD-16150,Critical
27118,27118,13394,AO-10810,Critical
27119,27119,13395,AW-10930,High
27120,27120,13396,KH-6330,Medium
27121,27121,13397,OT-8730,Medium
27122,27122,13395,AW-10930,High
27123,27123,13392,AG-10495,High
27124,27124,13392,AG-10495,High
27125,27125,13389,JD-16150,Critical
27126,27126,13388,RD-9660,Medium
27127,27127,13386,RD-9900,Medium
27128,27128,13398,NM-18520,Medium
27129,27129,13399,JD-16060,Critical
27130,27130,13400,CM-11815,Medium
27131,27131,13401,DR-12880,Medium
27132,27132,13402,GD-4590,Medium
27133,27133,13402,GD-4590,Medium
27134,27134,13403,BM-11650,Medium
27135,27135,13404,JD-16015,Medium
27136,27136,13405,MC-17425,Medium
27137,27137,13406,RM-19375,Medium
27138,27138,13407,RS-9870,High
27139,27139,13408,KD-16270,Medium
27140,27140,13409,CS-2250,High
27141,27141,13410,AS-10090,Medium
27142,27142,13406,RM-19375,Medium
27143,27143,13411,CS-1950,High
27144,27144,13412,DB-12910,High
27145,27145,13413,DO-13645,High
27146,27146,13400,CM-11815,Medium
27147,27147,13403,BM-11650,Medium
27148,27148,13403,BM-11650,Medium
27149,27149,13414,MT-8070,Medium
27150,27150,13415,GG-14650,Medium
27151,27151,13410,AS-10090,Medium
27152,27152,13400,CM-11815,Medium
27153,27153,13416,JF-15355,Medium
27154,27154,13403,BM-11650,Medium
27155,27155,13417,DF-13135,Medium
27156,27156,13418,HW-14935,High
27157,27157,13409,CS-2250,High
27158,27158,13419,MA-17560,Critical
27159,27159,13417,DF-13135,Medium
27160,27160,13420,BF-1275,Medium
27161,27161,13421,MH-7620,Medium
27162,27162,13422,NF-18385,Critical
27163,27163,13405,MC-17425,Medium
27164,27164,13422,NF-18385,Critical
27165,27165,13423,BP-1185,Medium
27166,27166,13424,MC-17845,Medium
27167,27167,13423,BP-1185,Medium
27168,27168,13425,BP-11290,High
27169,27169,13423,BP-1185,Medium
27170,27170,13414,MT-8070,Medium
27171,27171,13417,DF-13135,Medium
27172,27172,13405,MC-17425,Medium
27173,27173,13408,KD-16270,Medium
27174,27174,13401,DR-12880,Medium
27175,27175,13409,CS-2250,High
27176,27176,13426,PC-19000,High
27177,27177,13427,MG-7680,High
27178,27178,13403,BM-11650,Medium
27179,27179,13406,RM-19375,Medium
27180,27180,13410,AS-10090,Medium
27181,27181,13407,RS-9870,High
27182,27182,13408,KD-16270,Medium
27183,27183,13420,BF-1275,Medium
27184,27184,13409,CS-2250,High
27185,27185,13419,MA-17560,Critical
27186,27186,13428,RA-19285,Medium
27187,27187,13414,MT-8070,Medium
27188,27188,13429,RF-19345,Medium
27189,27189,13416,JF-15355,Medium
27190,27190,13411,CS-1950,High
27191,27191,13430,JW-15955,Medium
27192,27192,13431,MM-7260,Critical
27193,27193,13432,JP-15520,Medium
27194,27194,13433,CH-2070,Medium
27195,27195,13434,TN-21040,Medium
27196,27196,13435,MO-7500,Medium
27197,27197,13436,BF-1020,High
27198,27198,13434,TN-21040,Medium
27199,27199,13437,DB-2910,High
27200,27200,13438,TS-21160,Low
27201,27201,13433,CH-2070,Medium
27202,27202,13439,VS-21820,Medium
27203,27203,13433,CH-2070,Medium
27204,27204,13440,RP-19390,Medium
27205,27205,13432,JP-15520,Medium
27206,27206,13436,BF-1020,High
27207,27207,13440,RP-19390,Medium
27208,27208,13441,MS-17770,High
27209,27209,13434,TN-21040,Medium
27210,27210,13442,JR-15670,Medium
27211,27211,13433,CH-2070,Medium
27212,27212,13443,JR-6210,Medium
27213,27213,13433,CH-2070,Medium
27214,27214,13444,PL-18925,Critical
27215,27215,2147,CR-12580,Medium
27216,27216,13441,MS-17770,High
27217,27217,13432,JP-15520,Medium
27218,27218,13445,TC-11295,High
27219,27219,13446,AS-240,High
27220,27220,13438,TS-21160,Low
27221,27221,13432,JP-15520,Medium
27222,27222,13433,CH-2070,Medium
27223,27223,13440,RP-19390,Medium
27224,27224,13447,JG-5115,High
27225,27225,13444,PL-18925,Critical
27226,27226,13434,TN-21040,Medium
27227,27227,13432,JP-15520,Medium
27228,27228,13432,JP-15520,Medium
27229,27229,13441,MS-17770,High
27230,27230,13445,TC-11295,High
27231,27231,13433,CH-2070,Medium
27232,27232,13447,JG-5115,High
27233,27233,13448,CG-2040,Critical
27234,27234,13441,MS-17770,High
27235,27235,13432,JP-15520,Medium
27236,27236,13432,JP-15520,Medium
27237,27237,13439,VS-21820,Medium
27238,27238,13439,VS-21820,Medium
27239,27239,13441,MS-17770,High
27240,27240,13437,DB-2910,High
27241,27241,13449,CS-2490,High
27242,27242,13450,HM-14860,High
27243,27243,13451,NW-18400,High
27244,27244,13452,RB-19570,Medium
27245,27245,13453,RA-9285,Medium
27246,27246,13449,CS-2490,High
27247,27247,13454,RD-19900,Medium
27248,27248,13455,MD-17350,High
27249,27249,13456,AG-10765,Low
27250,27250,13449,CS-2490,High
27251,27251,13457,GM-4680,High
27252,27252,13458,PB-19210,Medium
27253,27253,13459,EB-3870,High
27254,27254,13457,GM-4680,High
27255,27255,13460,JF-15295,Medium
27256,27256,13461,HW-14935,Medium
27257,27257,13462,BF-11005,Medium
27258,27258,13453,RA-9285,Medium
27259,27259,13460,JF-15295,Medium
27260,27260,13453,RA-9285,Medium
27261,27261,13450,HM-14860,High
27262,27262,13463,EM-14200,High
27263,27263,13464,DW-13480,High
27264,27264,13465,CC-12145,High
27265,27265,13466,PS-8760,Medium
27266,27266,13467,BH-1710,Medium
27267,27267,13457,GM-4680,High
27268,27268,13468,FH-14350,Medium
27269,27269,13469,SC-20305,Medium
